uniqueId,name,naSales,euSales,jpSales,otherSales,globalSales
2061,Fragile Dreams: Farewell Ruins of the Moon,0.16,0.12,0.06,0.03,0.36
2062,Freedom Fighters,0.25,0.2,0.0,0.07,0.52
2063,Freedom Fighters,0.17,0.05,0.0,0.01,0.23
2064,Freedom Fighters,0.1,0.03,0.0,0.0,0.13
2065,Freedom Wars,0.15,0.1,0.32,0.08,0.65
2066,Freedom Wings,0.02,0.0,0.0,0.0,0.02
2067,Freekstyle,0.52,0.41,0.0,0.14,1.06
2068,Freelancer,0.02,0.02,0.0,0.01,0.05
2069,Freestyle Metal X,0.04,0.03,0.0,0.01,0.09
2070,Frequency,0.09,0.07,0.0,0.02,0.19
2071,Frogger: Ancient Shadow,0.05,0.04,0.0,0.01,0.1
2072,Frogger: Helmet Chaos,0.1,0.0,0.0,0.01,0.11
2073,Frogger: The Great Quest,0.6,0.47,0.0,0.16,1.23
2074,Frogger's Adventures: The Rescue,0.16,0.12,0.0,0.04,0.32
2075,Frogger 2: Swampy's Revenge,0.8,0.54,0.0,0.09,1.43
2076,Frogger 3D,0.16,0.03,0.0,0.01,0.21
2077,Frogger Beyond,0.1,0.03,0.0,0.0,0.13
2078,From Russia With Love,0.34,0.01,0.0,0.06,0.41
2079,From Russia With Love,0.17,0.04,0.0,0.01,0.22
2080,From Russia With Love,0.15,0.04,0.0,0.01,0.2
2081,From Russia With Love,0.07,0.0,0.0,0.01,0.08
2082,From The Abyss,0.06,0.0,0.0,0.0,0.06
2083,Frontlines: Fuel of War,0.34,0.15,0.01,0.05,0.56
2084,Frontlines: Fuel of War,0.0,0.02,0.0,0.0,0.02
2085,Front Mission,0.01,0.0,0.03,0.0,0.04
2086,Front Mission 4,0.14,0.11,0.25,0.04,0.54
2087,Front Mission Evolved,0.09,0.06,0.11,0.03,0.29
2088,Front Mission Evolved,0.1,0.07,0.02,0.02,0.2
2089,Front Mission Evolved,0.05,0.0,0.0,0.0,0.05
2090,Fuel,0.09,0.18,0.0,0.04,0.31
2091,Fuel,0.08,0.11,0.0,0.04,0.24
2092,Fuel,0.0,0.02,0.0,0.0,0.02
2093,Fugitive Hunter: War on Terror,0.07,0.06,0.0,0.02,0.15
2094,Full Auto,0.19,0.01,0.0,0.02,0.22
2095,Full Auto 2: Battlelines,0.14,0.02,0.0,0.02,0.18
2096,Fullmetal Alchemist: Dual Sympathy,0.05,0.0,0.04,0.0,0.09
2097,Fullmetal Alchemist: Trading Card Game,0.01,0.0,0.0,0.0,0.01
2098,Fullmetal Alchemist 2: Curse of the Crimson Elixir,0.13,0.1,0.0,0.03,0.27
2099,Fullmetal Alchemist and the Broken Angel,0.15,0.12,0.26,0.04,0.56
2100,Full Spectrum Warrior,0.54,0.16,0.0,0.03,0.73
2101,Full Spectrum Warrior,0.15,0.11,0.0,0.04,0.3
2102,Full Spectrum Warrior: Ten Hammers,0.03,0.02,0.0,0.01,0.07
2103,FunkMaster Flex's Digital Hitz Factory,0.02,0.01,0.0,0.0,0.04
2104,Fur Fighters: Viggo's Revenge,0.07,0.05,0.0,0.02,0.14
2105,Furu Furu Park,0.05,0.0,0.0,0.0,0.05
2106,Futurama,0.04,0.03,0.0,0.01,0.07
2107,Futurama,0.03,0.01,0.0,0.0,0.05
2108,Future Tactics: The Uprising,0.03,0.03,0.0,0.01,0.07
2109,Fuzion Frenzy,0.93,0.24,0.0,0.04,1.21
2110,Fuzion Frenzy 2,0.14,0.01,0.0,0.01,0.17
2111,F-Zero: GP Legend,0.11,0.04,0.0,0.0,0.16
2112,F-Zero: Maximum Velocity,0.39,0.16,0.37,0.12,1.04
2113,F-Zero GX,0.41,0.11,0.12,0.02,0.65
2114,G.I. Joe: The Rise of Cobra,0.17,0.05,0.0,0.02,0.24
2115,G.I. Joe: The Rise of Cobra,0.11,0.07,0.0,0.03,0.21
2116,G.I. Joe: The Rise of Cobra,0.11,0.0,0.0,0.03,0.14
2117,G.I. Joe: The Rise of Cobra,0.11,0.01,0.0,0.01,0.14
2118,G1 Jockey 3,0.02,0.01,0.07,0.0,0.1
2119,Gabrielle's Ghostly Groove 3D,0.08,0.02,0.0,0.01,0.11
2120,Gadget Racers,0.04,0.03,0.0,0.01,0.08
2121,Galactic Wrestling: Featuring Ultimate Muscle,0.03,0.02,0.17,0.01,0.22
2122,Galerians: Ash,0.03,0.03,0.0,0.01,0.07
2123,Galleon: Islands of Mystery,0.02,0.01,0.0,0.0,0.03
2124,Gallop Racer 2001,0.05,0.04,0.06,0.01,0.17
2125,Gallop Racer 2003: A New Breed,0.04,0.03,0.12,0.01,0.21
2126,Gallop Racer 2004,0.03,0.02,0.0,0.01,0.06
2127,Gallop Racer 2006,0.02,0.02,0.06,0.01,0.1
2128,Game of Thrones,0.15,0.08,0.0,0.02,0.25
2129,Game of Thrones,0.1,0.1,0.0,0.03,0.24
2130,Game of Thrones,0.0,0.07,0.0,0.01,0.08
2131,Game Party,1.47,0.77,0.0,0.24,2.48
2132,Game Party: Champions,0.09,0.03,0.0,0.01,0.13
2133,Game Party 2,1.28,0.43,0.0,0.17,1.88
2134,Game Party in Motion,0.36,0.17,0.0,0.05,0.58
2135,Gangs of London,0.3,0.43,0.0,0.22,0.95
2136,Gardening Mama,0.79,0.42,0.01,0.13,1.35
2137,Gauntlet: Dark Legacy,0.56,0.44,0.0,0.15,1.15
2138,Gauntlet: Dark Legacy,0.14,0.04,0.0,0.0,0.18
2139,Gauntlet: Dark Legacy,0.13,0.04,0.0,0.01,0.17
2140,Gauntlet: Seven Sorrows,0.2,0.15,0.0,0.05,0.4
2141,Gauntlet: Seven Sorrows,0.14,0.04,0.0,0.01,0.18
2142,Gears of War,3.54,1.88,0.07,0.6,6.09
2143,Gears of War,0.0,0.01,0.0,0.0,0.02
2144,Gears of War: Judgment,0.92,0.5,0.03,0.12,1.57
2145,Gears of War: Ultimate Edition,2.61,0.33,0.0,0.34,3.28
2146,Gears of War 2,4.15,1.9,0.06,0.64,6.75
2147,Gears of War 3,4.05,1.59,0.07,0.5,6.21
2148,Gears of War 4,0.78,0.44,0.0,0.12,1.35
2149,Geist,0.11,0.03,0.0,0.0,0.15
2150,Gekido Advance: Kintaro's Revenge,0.02,0.01,0.0,0.0,0.03
2151,Generation of Chaos,0.05,0.0,0.0,0.0,0.06
2152,Genji: Dawn of the Samurai,0.11,0.09,0.0,0.03,0.23
2153,Genji: Days of the Blade,0.18,0.37,0.06,0.14,0.75
2154,Genma Onimusha,0.14,0.04,0.05,0.01,0.24
2155,Geometry Wars: Galaxies,0.13,0.0,0.0,0.01,0.14
2156,Geometry Wars: Galaxies,0.11,0.0,0.0,0.01,0.12
2157,George of the Jungle and the Search for the Secret,0.02,0.0,0.0,0.0,0.02
2158,Get Fit with Mel B,0.15,0.16,0.0,0.07,0.38
2159,Get On Da Mic,0.07,0.06,0.0,0.02,0.15
2160,G-Force,0.19,0.2,0.0,0.05,0.44
2161,G-Force,0.13,0.06,0.0,0.03,0.22
2162,G-Force,0.11,0.05,0.0,0.01,0.17
2163,Ghostbusters: The Video Game,0.59,0.2,0.0,0.07,0.86
2164,Ghostbusters: The Video Game,0.34,0.36,0.0,0.14,0.84
2165,Ghostbusters: The Video Game,0.43,0.14,0.0,0.06,0.63
2166,Ghostbusters: The Video Game,0.15,0.04,0.0,0.24,0.43
2167,Ghostbusters: The Video Game,0.24,0.12,0.0,0.04,0.4
2168,Ghostbusters: The Video Game,0.16,0.01,0.0,0.02,0.18
2169,Ghosthunter,0.04,0.03,0.0,0.01,0.09
2170,Ghost in the Shell: Stand Alone Complex,0.06,0.0,0.0,0.01,0.07
2171,Ghost Rider,0.22,0.0,0.0,0.02,0.24
2172,Ghost Squad,0.42,0.21,0.08,0.07,0.77
2173,Ghost Trick: Phantom Detective,0.17,0.07,0.12,0.02,0.38
2174,Giants: Citizen Kabuto,0.03,0.02,0.0,0.01,0.06
2175,Gitaroo Man,0.02,0.02,0.0,0.01,0.05
2176,Gladiator: Sword of Vengeance,0.06,0.05,0.0,0.02,0.12
2177,Gladiator: Sword of Vengeance,0.04,0.01,0.0,0.0,0.05
2178,Gladiator Begins,0.05,0.01,0.05,0.01,0.12
2179,Gladius,0.1,0.08,0.0,0.03,0.2
2180,Gladius,0.1,0.03,0.0,0.0,0.14
2181,Gladius,0.06,0.01,0.0,0.0,0.07
2182,Glory Days 2,0.08,0.0,0.0,0.01,0.09
2183,Glory of Heracles,0.19,0.0,0.08,0.01,0.29
2184,Goat Simulator,0.0,0.01,0.0,0.0,0.01
2185,Goblin Commander: Unleash the Horde,0.08,0.07,0.0,0.02,0.17
2186,Goblin Commander: Unleash the Horde,0.01,0.0,0.0,0.0,0.02
2187,Godai: Elemental Force,0.04,0.03,0.0,0.01,0.07
2188,God Eater 2: Rage Burst,0.0,0.01,0.09,0.0,0.11
2189,God Eater Resurrection,0.0,0.0,0.08,0.0,0.08
2190,God Hand,0.0,0.0,0.07,0.0,0.07
2191,God of War,2.71,1.29,0.02,0.43,4.45
2192,God of War: Ascension,1.23,0.63,0.04,0.35,2.25
2193,God of War: Chains of Olympus,1.48,1.0,0.04,0.66,3.18
2194,God of War: Ghost of Sparta,0.41,0.35,0.03,0.21,1.0
2195,God of War: Origins Collection,0.39,0.08,0.02,0.06,0.55
2196,God of War Collection,1.7,0.44,0.06,0.4,2.6
2197,God of War Collection,0.08,0.06,0.01,0.05,0.2
2198,God of War II,2.32,0.04,0.04,1.67,4.07
2199,God of War III,2.74,1.33,0.12,0.61,4.8
2200,Gods Eater Burst,0.03,0.0,0.62,0.0,0.66
2201,Godzilla: Destroy All Monsters Melee,0.55,0.14,0.0,0.02,0.71
2202,Godzilla: Save the Earth,0.23,0.18,0.0,0.06,0.47
2203,Godzilla: Save the Earth,0.1,0.03,0.0,0.0,0.14
2204,Godzilla Unleashed,0.14,0.0,0.0,0.01,0.16
2205,Godzilla Unleashed: Double Smash,0.11,0.0,0.0,0.01,0.12
2206,Golden Axe: Beast Rider,0.19,0.11,0.0,0.03,0.33
2207,Golden Axe: Beast Rider,0.13,0.14,0.0,0.06,0.32
2208,GoldenEye: Rogue Agent,0.54,0.02,0.0,0.09,0.64
2209,GoldenEye: Rogue Agent,0.34,0.13,0.0,0.02,0.49
2210,GoldenEye: Rogue Agent,0.28,0.07,0.0,0.01,0.36
2211,GoldenEye: Rogue Agent,0.1,0.0,0.0,0.01,0.11
2212,Goldeneye 007: Reloaded,0.33,0.33,0.0,0.12,0.78
2213,Goldeneye 007: Reloaded,0.25,0.2,0.0,0.05,0.5
2214,Golden Sun,0.93,0.38,0.4,0.06,1.76
2215,Golden Sun: Dark Dawn,0.51,0.09,0.13,0.05,0.78
2216,Golden Sun: The Lost Age,0.61,0.27,0.27,0.07,1.22
2217,Goodbye Deponia,0.0,0.06,0.0,0.0,0.07
2218,Goosebumps HorrorLand,0.15,0.0,0.0,0.01,0.16
2219,Gotcha Force,0.01,0.0,0.01,0.0,0.03
2220,Gothic 3,0.0,0.05,0.0,0.01,0.06
2221,Go Vacation,0.42,0.65,0.33,0.14,1.53
2222,Grabbed by the Ghoulies,0.11,0.03,0.0,0.01,0.14
2223,Gradius Collection,0.04,0.0,0.02,0.0,0.06
2224,Gradius V,0.05,0.04,0.0,0.01,0.09
2225,Graffiti Kingdom,0.01,0.01,0.0,0.0,0.03
2226,Grand Ages: Medieval,0.0,0.05,0.02,0.01,0.07
2227,Grand Ages: Medieval,0.0,0.05,0.0,0.0,0.05
2228,Grandia,0.14,0.09,0.0,0.02,0.25
2229,Grandia II,0.0,0.0,0.2,0.0,0.2
2230,Grandia II,0.14,0.11,0.0,0.04,0.29
2231,Grandia III,0.12,0.1,0.24,0.03,0.49
2232,Grandia Xtreme,0.07,0.05,0.25,0.02,0.38
2233,Grand Kingdom,0.03,0.0,0.03,0.01,0.07
2234,Grand Kingdom,0.01,0.01,0.04,0.01,0.06
2235,Grand Prix Challenge,0.04,0.03,0.0,0.01,0.08
2236,Grand Slam Tennis 2,0.09,0.1,0.0,0.04,0.23
2237,Grand Slam Tennis 2,0.1,0.06,0.0,0.02,0.18
2238,Grand Theft Auto,0.17,0.06,0.0,0.0,0.24
2239,Grand Theft Auto: Chinatown Wars,0.58,0.56,0.05,0.14,1.32
2240,Grand Theft Auto: Chinatown Wars,0.28,0.49,0.03,0.27,1.06
2241,Grand Theft Auto: Liberty City Stories,2.9,2.81,0.24,1.73,7.69
2242,Grand Theft Auto: Liberty City Stories,1.56,1.4,0.07,0.5,3.54
2243,Grand Theft Auto: San Andreas,9.43,0.4,0.41,10.57,20.81
2244,Grand Theft Auto: San Andreas,1.26,0.61,0.0,0.09,1.95
2245,Grand Theft Auto: San Andreas,0.0,0.93,0.0,0.04,0.97
2246,Grand Theft Auto: Vice City,8.41,5.49,0.47,1.78,16.15
2247,Grand Theft Auto: Vice City,0.0,0.03,0.0,0.01,0.04
2248,Grand Theft Auto: Vice City Stories,1.7,1.99,0.16,1.18,5.03
2249,Grand Theft Auto: Vice City Stories,0.78,0.03,0.03,0.13,0.97
2250,Grand Theft Auto 2,1.13,2.07,0.0,0.22,3.42
2251,Grand Theft Auto III,6.99,4.51,0.3,1.3,13.1
2252,Grand Theft Auto III,0.0,0.01,0.0,0.0,0.01
2253,Grand Theft Auto IV,6.76,3.07,0.14,1.03,11.01
2254,Grand Theft Auto IV,4.76,3.69,0.44,1.61,10.5
2255,Grand Theft Auto IV,0.01,0.79,0.0,0.07,0.88
2256,Grand Theft Auto V,7.02,9.09,0.98,3.96,21.04
2257,Grand Theft Auto V,9.66,5.14,0.06,1.41,16.27
2258,Grand Theft Auto V,3.96,6.31,0.38,1.97,12.61
2259,Grand Theft Auto V,2.81,2.19,0.0,0.47,5.48
2260,Grand Theft Auto V,0.39,0.69,0.0,0.09,1.17
2261,Gran Turismo,4.02,3.87,2.54,0.52,10.95
2262,Gran Turismo 2,3.88,3.42,1.69,0.5,9.49
2263,Gran Turismo 3: A-Spec,6.85,5.09,1.87,1.16,14.98
2264,Gran Turismo 4,3.01,0.01,1.1,7.53,11.66
2265,Gran Turismo 5,2.96,4.82,0.81,2.11,10.7
2266,Gran Turismo 5 Prologue,1.28,1.82,0.57,0.52,4.19
2267,Gran Turismo 6,0.72,1.67,0.4,0.44,3.23
2268,Gravity Falls: Legend of the Gnome Gemulets,0.03,0.0,0.0,0.0,0.04
2269,Gravity Games Bike: Street Vert Dirt,0.05,0.04,0.0,0.01,0.1
2270,Gravity Rush,0.21,0.17,0.09,0.08,0.56
2271,Gravity Rush Remastered,0.02,0.05,0.04,0.01,0.13
2272,Gray Matter,0.02,0.05,0.0,0.01,0.08
2273,Green Day: Rock Band,0.19,0.15,0.0,0.06,0.41
2274,Green Day: Rock Band,0.24,0.13,0.0,0.04,0.41
2275,Green Day: Rock Band,0.22,0.11,0.0,0.03,0.36
2276,Green Lantern: Rise of the Manhunters,0.09,0.05,0.0,0.02,0.17
2277,Green Lantern: Rise of the Manhunters,0.09,0.03,0.0,0.01,0.13
2278,Green Lantern: Rise of the Manhunters,0.07,0.04,0.0,0.01,0.13
2279,Greg Hastings' Tournament Paintball,0.46,0.06,0.0,0.02,0.54
2280,Greg Hastings' Tournament Paintball Max'd,0.03,0.0,0.0,0.0,0.04
2281,Greg Hastings' Tournament Paintball Max'd,0.01,0.0,0.0,0.0,0.01
2282,Gretzky NHL,0.1,0.0,0.0,0.01,0.1
2283,Gretzky NHL 06,0.13,0.0,0.0,0.01,0.14
2284,Gretzky NHL 2005,0.08,0.07,0.0,0.02,0.17
2285,Grey's Anatomy: The Video Game,0.0,0.02,0.0,0.0,0.02
2286,GRID,0.31,0.56,0.03,0.2,1.1
2287,GRID,0.33,0.44,0.01,0.09,0.87
2288,GRID 2,0.07,0.22,0.01,0.08,0.37
2289,GRID 2,0.08,0.16,0.0,0.03,0.27
2290,GRID 2,0.0,0.06,0.0,0.01,0.06
2291,GRID Autosport,0.05,0.09,0.01,0.03,0.18
2292,GRID Autosport,0.03,0.05,0.0,0.01,0.09
2293,GRID Autosport,0.0,0.02,0.0,0.0,0.02
2294,GrimGrimoire,0.01,0.01,0.03,0.0,0.05
2295,GripShift,0.08,0.0,0.0,0.01,0.09
2296,Grooverider: Slot Car Thunder,0.01,0.0,0.0,0.0,0.01
2297,Groovin' Blocks,0.01,0.0,0.0,0.0,0.01
2298,Group S Challenge,0.02,0.0,0.0,0.0,0.02
2299,Growlanser: Heritage of War,0.11,0.08,0.0,0.03,0.22
2300,Growlanser Generations,0.06,0.04,0.0,0.01,0.11
2301,GT Advance 2: Rally Racing,0.08,0.03,0.0,0.0,0.11
2302,GT Legends,0.0,0.02,0.0,0.0,0.02
2303,GT Pro Series,0.46,0.01,0.02,0.04,0.52
2304,GTR Evolution,0.0,0.02,0.0,0.0,0.03
2305,Guild Wars,0.03,0.0,0.0,0.0,0.03
2306,Guild Wars: Factions,0.0,0.01,0.0,0.0,0.01
2307,Guild Wars: Nightfall,0.0,0.02,0.0,0.0,0.03
2308,Guild Wars 2,0.96,1.07,0.0,0.27,2.31
2309,Guilty Gear Dust Strikers,0.05,0.0,0.0,0.0,0.05
2310,Guilty Gear Isuka,0.05,0.04,0.0,0.01,0.1
2311,Guilty Gear Judgment,0.13,0.0,0.02,0.01,0.16
2312,Guilty Gear X,0.06,0.05,0.0,0.02,0.12
2313,Guilty Gear X: Advance Edition,0.04,0.02,0.0,0.0,0.06
2314,Guilty Gear X2,0.09,0.07,0.16,0.02,0.35
2315,Guilty Gear X2 #Reload,0.11,0.03,0.0,0.01,0.15
2316,Guilty Gear XX Accent Core,0.0,0.0,0.04,0.0,0.04
2317,Guilty Gear XX Accent Core,0.03,0.0,0.0,0.0,0.04
2318,Guilty Gear XX Accent Core Plus,0.01,0.02,0.0,0.0,0.03
2319,Guinness World Records: The Videogame,0.46,0.47,0.0,0.11,1.03
2320,Guitar Hero,1.67,0.61,0.03,0.07,2.38
2321,Guitar Hero: Aerosmith,1.03,0.14,0.0,0.1,1.27
2322,Guitar Hero: Aerosmith,1.0,0.13,0.0,0.1,1.23
2323,Guitar Hero: Aerosmith,0.73,0.15,0.0,0.11,0.99
2324,Guitar Hero: Aerosmith,0.61,0.0,0.0,0.18,0.79
2325,Guitar Hero: Metallica,0.4,0.43,0.0,0.1,0.93
2326,Guitar Hero: Metallica,0.52,0.2,0.0,0.07,0.8
2327,Guitar Hero: Metallica,0.28,0.24,0.0,0.1,0.62
2328,Guitar Hero: On Tour,2.1,1.01,0.01,0.35,3.46
2329,Guitar Hero: On Tour Decades,0.84,0.57,0.0,0.16,1.57
2330,Guitar Hero: Smash Hits,0.31,0.21,0.0,0.06,0.58
2331,Guitar Hero: Smash Hits,0.23,0.15,0.0,0.04,0.42
2332,Guitar Hero: Smash Hits,0.2,0.11,0.0,0.05,0.35
2333,Guitar Hero: Smash Hits,0.11,0.01,0.0,0.1,0.22
2334,Guitar Hero: Van Halen,0.16,0.1,0.0,0.03,0.29
2335,Guitar Hero: Van Halen,0.13,0.12,0.0,0.03,0.28
2336,Guitar Hero: Van Halen,0.14,0.09,0.0,0.04,0.27
2337,Guitar Hero: Warriors of Rock,0.47,0.4,0.0,0.09,0.96
2338,Guitar Hero: Warriors of Rock,0.47,0.31,0.0,0.08,0.86
2339,Guitar Hero: Warriors of Rock,0.33,0.34,0.0,0.13,0.81
2340,Guitar Hero: World Tour,2.32,0.96,0.0,0.34,3.62
2341,Guitar Hero: World Tour,1.78,0.63,0.0,0.25,2.66
2342,Guitar Hero: World Tour,1.1,0.55,0.0,0.27,1.92
2343,Guitar Hero 5,0.92,0.48,0.0,0.15,1.55
2344,Guitar Hero 5,0.65,0.37,0.0,0.11,1.13
2345,Guitar Hero 5,0.28,0.3,0.0,0.54,1.12
2346,Guitar Hero 5,0.53,0.39,0.0,0.17,1.09
2347,Guitar Hero Encore: Rocks The 80s,0.92,0.04,0.0,0.15,1.11
2348,Guitar Hero II,3.81,0.63,0.0,0.68,5.12
2349,Guitar Hero II,2.01,0.02,0.0,0.17,2.2
2350,Guitar Hero III: Legends of Rock,3.49,0.01,0.01,1.48,4.98
2351,Guitar Hero III: Legends of Rock,3.04,1.11,0.0,0.43,4.6
2352,Guitar Hero III: Legends of Rock,3.19,0.91,0.01,0.42,4.53
2353,Guitar Hero III: Legends of Rock,1.4,0.53,0.02,0.3,2.24
2354,Guitar Hero III: Legends of Rock,0.02,0.0,0.0,0.0,0.02
2355,Guitar Hero Live,0.34,0.38,0.0,0.14,0.86
2356,Guitar Hero Live,0.3,0.2,0.0,0.05,0.55
2357,Guitar Hero Live,0.12,0.05,0.0,0.02,0.19
2358,Guitar Hero On Tour: Modern Hits,0.13,0.2,0.0,0.04,0.37
2359,Gun,0.98,0.04,0.0,0.16,1.17
2360,Gun,0.38,0.12,0.0,0.02,0.52
2361,Gun,0.14,0.04,0.0,0.0,0.18
2362,Gundam Battle Assault,0.13,0.09,0.0,0.02,0.23
2363,Gungrave,0.09,0.07,0.0,0.02,0.19
2364,Gungrave: Overdose,0.07,0.05,0.0,0.02,0.14
2365,Gun Metal,0.08,0.02,0.0,0.0,0.11
2366,Gun Showdown,0.05,0.0,0.0,0.01,0.06
2367,Gunstar Super Heroes,0.05,0.02,0.0,0.0,0.07
2368,Gunvalkyrie,0.13,0.04,0.0,0.01,0.17
2369,Hail to the Chimp,0.05,0.0,0.0,0.0,0.06
2370,Hail to the Chimp,0.05,0.0,0.0,0.0,0.05
2371,Hakuoki: Demon of the Fleeting Blossom,0.08,0.0,0.0,0.01,0.09
2372,Half-Life,4.03,0.0,0.09,0.0,4.12
2373,Half-Life,0.29,0.23,0.0,0.08,0.6
2374,Half-Life 2,2.28,0.02,0.08,0.0,2.37
2375,Half-Life 2,0.37,0.21,0.0,0.03,0.61
2376,Half-Minute Hero,0.08,0.01,0.07,0.01,0.18
2377,Halo: Combat Evolved,4.98,1.3,0.08,0.07,6.43
2378,Halo: Combat Evolved,0.02,0.02,0.0,0.0,0.04
2379,Halo: Combat Evolved Anniversary,1.44,0.7,0.04,0.22,2.4
2380,Halo: Reach,7.04,1.95,0.08,0.79,9.86
2381,Halo: The Master Chief Collection,1.91,1.0,0.03,0.29,3.23
2382,Halo 2,6.82,1.53,0.05,0.08,8.49
2383,Halo 2,0.01,0.06,0.0,0.02,0.09
2384,Halo 2 Multiplayer Map Pack,0.54,0.13,0.0,0.02,0.69
2385,Halo 3,7.97,2.81,0.13,1.21,12.12
2386,Halo 3: ODST,4.34,1.34,0.06,0.61,6.34
2387,Halo 4,6.65,2.28,0.04,0.74,9.71
2388,Halo 5: Guardians,2.78,1.27,0.03,0.41,4.48
2389,Halo Wars,1.54,0.8,0.04,0.24,2.62
2390,Hammerin' Hero,0.06,0.0,0.0,0.01,0.07
2391,Hamtaro: Ham-Ham Games,0.16,0.06,0.0,0.0,0.22
2392,Hamtaro: Ham-Ham Heartbreak,0.26,0.1,0.0,0.01,0.36
2393,Hannah Montana: The Movie,0.14,0.05,0.0,0.02,0.21
2394,Happy Feet,0.12,0.0,0.0,0.01,0.14
2395,Harry Potter: Quidditch World Cup,0.44,0.34,0.0,0.11,0.9
2396,Harry Potter: Quidditch World Cup,0.31,0.08,0.0,0.01,0.4
2397,Harry Potter: Quidditch World Cup,0.28,0.1,0.0,0.01,0.39
2398,Harry Potter: Quidditch World Cup,0.14,0.04,0.0,0.01,0.19
2399,Harry Potter and the Chamber of Secrets,0.9,1.22,0.04,0.44,2.61
2400,Harry Potter and the Chamber of Secrets,1.21,0.64,0.05,0.09,1.99
2401,Harry Potter and the Chamber of Secrets,0.53,0.14,0.0,0.02,0.69
2402,Harry Potter and the Chamber of Secrets,0.27,0.08,0.0,0.01,0.36
2403,Harry Potter and the Chamber of Secrets,0.0,0.01,0.0,0.0,0.01
2404,Harry Potter and the Deathly Hallows - Part 1,0.22,0.27,0.0,0.05,0.54
2405,Harry Potter and the Deathly Hallows - Part 1,0.21,0.2,0.0,0.04,0.45
2406,Harry Potter and the Deathly Hallows - Part 1,0.19,0.18,0.0,0.04,0.41
2407,Harry Potter and the Deathly Hallows - Part 1,0.13,0.2,0.0,0.07,0.39
2408,Harry Potter and the Deathly Hallows - Part 1,0.08,0.02,0.0,0.01,0.1
2409,Harry Potter and the Deathly Hallows - Part 2,0.19,0.11,0.0,0.03,0.33
2410,Harry Potter and the Deathly Hallows - Part 2,0.17,0.13,0.0,0.03,0.33
2411,Harry Potter and the Deathly Hallows - Part 2,0.14,0.13,0.0,0.05,0.32
2412,Harry Potter and the Deathly Hallows - Part 2,0.05,0.04,0.0,0.01,0.1
2413,Harry Potter and the Goblet of Fire,0.54,0.02,0.0,0.09,0.65
2414,Harry Potter and the Goblet of Fire,0.44,0.16,0.0,0.01,0.61
2415,Harry Potter and the Goblet of Fire,0.32,0.08,0.0,0.01,0.42
2416,Harry Potter and the Goblet of Fire,0.18,0.05,0.0,0.01,0.23
2417,Harry Potter and the Goblet of Fire,0.2,0.01,0.0,0.02,0.23
2418,Harry Potter and the Goblet of Fire,0.17,0.0,0.0,0.02,0.19
2419,Harry Potter and the Half-Blood Prince,0.28,0.39,0.0,0.08,0.75
2420,Harry Potter and the Half-Blood Prince,0.2,0.34,0.0,0.07,0.61
2421,Harry Potter and the Half-Blood Prince,0.15,0.12,0.0,0.05,0.33
2422,Harry Potter and the Half-Blood Prince,0.17,0.11,0.0,0.03,0.31
2423,Harry Potter and the Half-Blood Prince,0.0,0.03,0.0,0.0,0.03
2424,Harry Potter and the Order of the Phoenix,0.28,0.46,0.0,0.1,0.84
2425,Harry Potter and the Order of the Phoenix,0.38,0.05,0.0,0.04,0.46
2426,Harry Potter and the Order of the Phoenix,0.1,0.17,0.0,0.1,0.37
2427,Harry Potter and the Order of the Phoenix,0.24,0.03,0.0,0.02,0.29
2428,Harry Potter and the Order of the Phoenix,0.13,0.1,0.0,0.03,0.27
2429,Harry Potter and the Order of the Phoenix,0.18,0.03,0.0,0.03,0.24
2430,Harry Potter and the Order of the Phoenix,0.0,0.03,0.0,0.0,0.04
2431,Harry Potter and the Prisoner of Azkaban,0.5,0.39,0.0,0.13,1.02
2432,Harry Potter and the Prisoner of Azkaban,0.37,0.14,0.0,0.01,0.52
2433,Harry Potter and the Prisoner of Azkaban,0.29,0.08,0.0,0.01,0.38
2434,Harry Potter and the Prisoner of Azkaban,0.14,0.04,0.0,0.01,0.19
2435,Harry Potter and the Prisoner of Azkaban,0.0,0.03,0.0,0.0,0.04
2436,Harry Potter and the Sorcerer's Stone,1.37,2.0,0.14,0.22,3.73
2437,Harry Potter and the Sorcerer's Stone,0.87,0.66,0.08,0.08,1.69
2438,Harry Potter and the Sorcerer's Stone,0.01,0.04,0.0,0.01,0.06
2439,Harry Potter and the Sorcerer's Stone,0.14,0.11,0.0,0.04,0.28
2440,Harry Potter and the Sorcerer's Stone,0.06,0.02,0.0,0.0,0.08
2441,Harry Potter and the Sorcerer's Stone,0.05,0.02,0.0,0.0,0.07
2442,Harvest Moon: Animal Parade,0.58,0.08,0.02,0.05,0.73
2443,Harvest Moon: Another Wonderful Life,0.19,0.05,0.0,0.01,0.24
2444,Harvest Moon: A Wonderful Life,0.61,0.16,0.0,0.02,0.79
2445,Harvest Moon: Back to Nature,0.11,0.07,0.12,0.02,0.32
2446,Harvest Moon: Frantic Farming,0.08,0.0,0.0,0.01,0.1
2447,Harvest Moon: Friends of Mineral Town,0.34,0.13,0.11,0.01,0.59
2448,Harvest Moon: Hero of Leaf Valley,0.07,0.02,0.05,0.01,0.14
2449,Harvest Moon: Magical Melody,0.19,0.05,0.0,0.01,0.24
2450,Harvest Moon: Magical Melody,0.23,0.03,0.0,0.02,0.29
2451,Harvest Moon: More Friends of Mineral Town,0.14,0.05,0.0,0.0,0.2
