uniqueId,name,criticScore,criticCount,userScore,userCount
6108,Tiger Woods PGA Tour 2004,75,5,7.5,4
6109,Tiger Woods PGA Tour 2004,89,16,7.8,6
6110,Tiger Woods PGA Tour 2005,88,30,8.2,20
6111,Tiger Woods PGA Tour 2005,88,26,8.9,14
6112,Tiger Woods PGA Tour 2005,91,16,4.5,39
6113,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,65,34,8.6,20
6114,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,65,19,7.3,6
6115,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,71,5,5.5,6
6116,Time and Eternity,42,40,5.0,78
6117,Time Crisis: Project Titan,71,13,6.7,6
6118,Time Crisis: Razing Storm,58,49,5.9,15
6119,Time Crisis 3,81,29,8.1,12
6120,Time Crisis 4,60,52,7.4,21
6121,Time Crisis II,81,21,7.9,20
6122,Time Hollow,64,24,7.8,21
6123,TimeShift,70,58,7.9,63
6124,TimeShift,70,16,6.3,27
6125,TimeShift,71,30,7.6,124
6126,TimeSplitters,81,23,8.0,40
6127,TimeSplitters: Future Perfect,84,39,9.1,117
6128,TimeSplitters: Future Perfect,83,54,8.9,35
6129,TimeSplitters: Future Perfect,82,32,9.1,41
6130,TimeSplitters 2,90,33,8.8,127
6131,TimeSplitters 2,88,20,7.7,34
6132,TimeSplitters 2,88,18,9.0,65
6133,Titanfall,86,68,6.4,2658
6134,Titanfall,83,21,5.9,371
6135,Titanfall,86,29,6.2,1727
6136,Titanfall 2,89,56,8.4,704
6137,Titanfall 2,87,31,8.0,261
6138,Titanfall 2,85,27,8.0,488
6139,Titan Quest,77,51,8.1,387
6140,TMNT,58,31,6.3,32
6141,TMNT,60,17,5.9,11
6142,TMNT,37,7,4.1,12
6143,TMNT,42,10,2.2,5
6144,TMNT: Mutant Melee,44,16,2.8,4
6145,TMNT: Mutant Melee,43,13,4.8,5
6146,TNA iMPACT: Cross the Line,50,6,6.5,4
6147,TOCA Race Driver 3,82,26,7.2,15
6148,TOCA Race Driver 3,84,25,8.0,6
6149,TOCA Race Driver 3,84,16,7.8,53
6150,Tokobot,72,30,7.3,8
6151,Tokyo Jungle,74,60,8.4,89
6152,Tokyo Twilight Ghost Hunters,63,12,7.0,16
6153,Tokyo Twilight Ghost Hunters,64,11,6.4,17
6154,Tokyo Xtreme Racer 3,63,15,8.9,23
6155,Tokyo Xtreme Racer DRIFT,59,13,8.6,15
6156,Tokyo Xtreme Racer Zero,76,15,8.9,64
6157,Tomb Raider,91,13,8.6,147
6158,Tomb Raider,86,18,8.5,3552
6159,Tomb Raider: Anniversary,73,22,7.3,25
6160,Tomb Raider: Anniversary,78,32,8.2,28
6161,Tomb Raider: Anniversary,77,33,8.3,39
6162,Tomb Raider: Anniversary,83,26,8.1,242
6163,Tomb Raider: Legend,82,43,7.1,96
6164,Tomb Raider: Legend,67,28,7.9,30
6165,Tomb Raider: Legend,80,54,7.3,84
6166,Tomb Raider: Legend,82,40,7.2,13
6167,Tomb Raider: Legend,78,6,7.8,8
6168,Tomb Raider: Legend,58,15,8.0,7
6169,Tomb Raider: Legend,82,31,7.9,244
6170,Tomb Raider: The Prophecy,66,20,8.8,13
6171,Tomb Raider: Underworld,75,42,7.2,166
6172,Tomb Raider: Underworld,76,57,6.6,198
6173,Tomb Raider: Underworld,70,12,7.2,20
6174,Tomb Raider: Underworld,70,9,8.4,10
6175,Tomb Raider: Underworld,80,20,7.7,272
6176,Tom Clancy's EndWar,77,63,7.2,53
6177,Tom Clancy's EndWar,76,33,6.6,42
6178,Tom Clancy's EndWar,68,7,5.9,8
6179,Tom Clancy's EndWar,69,11,5.8,4
6180,Tom Clancy's EndWar,68,24,6.7,42
6181,Tom Clancy's Ghost Recon,63,18,8.3,22
6182,Tom Clancy's Ghost Recon,84,29,6.1,27
6183,Tom Clancy's Ghost Recon,59,15,5.4,17
6184,Tom Clancy's Ghost Recon,46,21,6.8,8
6185,Tom Clancy's Ghost Recon: Future Soldier,79,75,7.2,334
6186,Tom Clancy's Ghost Recon: Future Soldier,79,18,6.9,156
6187,Tom Clancy's Ghost Recon: Future Soldier,71,13,4.9,368
6188,Tom Clancy's Ghost Recon: Island Thunder,81,33,8.8,17
6189,Tom Clancy's Ghost Recon: Jungle Storm,70,31,6.3,24
6190,Tom Clancy's Ghost Recon: Shadow Wars,77,49,7.9,78
6191,Tom Clancy's Ghost Recon 2,80,53,8.9,58
6192,Tom Clancy's Ghost Recon 2,58,21,6.0,19
6193,Tom Clancy's Ghost Recon 2,54,10,1.4,11
6194,Tom Clancy's Ghost Recon 2: Summit Strike,84,40,7.2,35
6195,Tom Clancy's Ghost Recon Advanced Warfighter,90,78,8.0,215
6196,Tom Clancy's Ghost Recon Advanced Warfighter,66,14,6.0,27
6197,Tom Clancy's Ghost Recon Advanced Warfighter,44,8,4.6,41
6198,Tom Clancy's Ghost Recon Advanced Warfighter 2,84,29,8.1,41
6199,Tom Clancy's Ghost Recon Advanced Warfighter 2,86,58,8.1,89
6200,Tom Clancy's Ghost Recon Advanced Warfighter 2,61,12,6.4,9
6201,Tom Clancy's HAWX,73,64,7.3,51
6202,Tom Clancy's HAWX,74,35,8.1,39
6203,Tom Clancy's HAWX,70,23,7.3,125
6204,Tom Clancy's HAWX 2,70,30,6.8,19
6205,Tom Clancy's HAWX 2,68,57,6.3,29
6206,Tom Clancy's HAWX 2,66,12,3.8,47
6207,Tom Clancy's Rainbow Six: Lockdown,74,39,6.6,28
6208,Tom Clancy's Rainbow Six: Lockdown,70,15,6.9,9
6209,Tom Clancy's Rainbow Six: Lockdown,72,8,7.8,5
6210,Tom Clancy's Rainbow Six: Siege,73,40,7.3,480
6211,Tom Clancy's Rainbow Six: Siege,74,24,6.9,252
6212,Tom Clancy's Rainbow Six: Siege,79,37,6.9,734
6213,Tom Clancy's Rainbow Six: Vegas,88,69,8.3,225
6214,Tom Clancy's Rainbow Six: Vegas,86,32,7.6,81
6215,Tom Clancy's Rainbow Six: Vegas,60,20,7.1,31
6216,Tom Clancy's Rainbow Six: Vegas 2,82,66,7.8,176
6217,Tom Clancy's Rainbow Six: Vegas 2,81,32,7.9,93
6218,Tom Clancy's Rainbow Six: Vegas 2,78,20,7.3,185
6219,Tom Clancy's Rainbow Six 3,86,39,8.5,31
6220,Tom Clancy's Rainbow Six 3,70,34,8.2,17
6221,Tom Clancy's Rainbow Six 3,68,25,8.2,5
6222,Tom Clancy's Rainbow Six 3: Black Arrow,84,55,8.6,14
6223,Tom Clancy's Splinter Cell,93,46,8.5,121
6224,Tom Clancy's Splinter Cell,89,24,7.7,102
6225,Tom Clancy's Splinter Cell,89,19,8.7,25
6226,Tom Clancy's Splinter Cell,77,21,8.6,8
6227,Tom Clancy's Splinter Cell: Blacklist,82,58,7.5,383
6228,Tom Clancy's Splinter Cell: Blacklist,84,27,7.7,314
6229,Tom Clancy's Splinter Cell: Blacklist,82,13,7.4,754
6230,Tom Clancy's Splinter Cell: Blacklist,75,5,7.8,148
6231,Tom Clancy's Splinter Cell: Chaos Theory,94,70,9.0,160
6232,Tom Clancy's Splinter Cell: Chaos Theory,87,29,8.6,53
6233,Tom Clancy's Splinter Cell: Chaos Theory,81,28,8.5,15
6234,Tom Clancy's Splinter Cell: Chaos Theory,50,22,7.0,25
6235,Tom Clancy's Splinter Cell: Conviction,83,20,5.2,672
6236,Tom Clancy's Splinter Cell: Double Agent,85,59,8.1,148
6237,Tom Clancy's Splinter Cell: Double Agent,61,12,7.4,16
6238,Tom Clancy's Splinter Cell: Double Agent,64,8,7.1,7
6239,Tom Clancy's Splinter Cell: Double Agent,78,17,6.5,41
6240,Tom Clancy's Splinter Cell: Essentials,58,37,7.5,39
6241,Tom Clancy's Splinter Cell: Pandora Tomorrow,93,74,8.6,68
6242,Tom Clancy's Splinter Cell: Pandora Tomorrow,87,45,8.6,34
6243,Tom Clancy's Splinter Cell: Pandora Tomorrow,78,25,8.0,11
6244,Tom Clancy's Splinter Cell: Pandora Tomorrow,68,19,6.2,6
6245,Tom Clancy's Splinter Cell 3D,53,32,5.5,26
6246,Tom Clancy's Splinter Cell Classic Trilogy HD,67,21,6.8,29
6247,Tom Clancy's The Division,80,64,7.0,2219
6248,Tom Clancy's The Division,80,33,6.9,614
6249,Tom Clancy's The Division,79,33,5.8,1188
6250,Tony Hawk: RIDE,47,15,4.5,21
6251,Tony Hawk: RIDE,46,43,3.0,67
6252,Tony Hawk: RIDE,44,29,2.1,31
6253,Tony Hawk: Shred,56,5,6.7,6
6254,Tony Hawk: Shred,53,10,6.6,10
6255,Tony Hawk's American Sk8land,64,7,5.4,5
6256,Tony Hawk's American Sk8land,84,31,8.7,55
6257,Tony Hawk's American Wasteland,77,40,7.7,15
6258,Tony Hawk's American Wasteland,76,26,7.7,15
6259,Tony Hawk's American Wasteland,75,43,7.2,21
6260,Tony Hawk's Downhill Jam,76,34,7.0,7
6261,Tony Hawk's Project 8,69,17,7.3,19
6262,Tony Hawk's Project 8,76,43,7.2,14
6263,Tony Hawk's Project 8,68,11,7.6,14
6264,Tony Hawk's Project 8,81,65,7.6,38
6265,Tony Hawk's Pro Skater,92,18,9.2,69
6266,Tony Hawk's Pro Skater 2,98,19,7.7,299
6267,Tony Hawk's Pro Skater 2,95,16,7.5,22
6268,Tony Hawk's Pro Skater 2x,78,24,8.8,5
6269,Tony Hawk's Pro Skater 3,97,34,7.5,298
6270,Tony Hawk's Pro Skater 3,87,10,8.3,36
6271,Tony Hawk's Pro Skater 3,91,27,9.0,27
6272,Tony Hawk's Pro Skater 3,93,22,8.4,17
6273,Tony Hawk's Pro Skater 3,90,20,8.0,6
6274,Tony Hawk's Pro Skater 4,94,27,8.5,128
6275,Tony Hawk's Pro Skater 4,90,25,8.5,21
6276,Tony Hawk's Pro Skater 4,91,19,8.6,21
6277,Tony Hawk's Pro Skater 4,85,13,8.8,4
6278,Tony Hawk's Pro Skater 5,32,43,1.5,427
6279,Tony Hawk's Pro Skater 5,39,18,2.1,132
6280,Tony Hawk's Proving Ground,65,6,6.6,17
6281,Tony Hawk's Proving Ground,72,59,5.4,44
6282,Tony Hawk's Proving Ground,73,36,6.6,17
6283,Tony Hawk's Proving Ground,57,8,6.2,19
6284,Tony Hawk's Proving Ground,79,21,6.7,6
6285,Tony Hawk's Underground,90,38,8.7,121
6286,Tony Hawk's Underground,85,33,9.1,26
6287,Tony Hawk's Underground,89,19,8.5,24
6288,Tony Hawk's Underground,86,9,7.7,9
6289,Tony Hawk's Underground 2,83,59,8.8,55
6290,Tony Hawk's Underground 2,83,55,7.8,12
6291,Tony Hawk's Underground 2,82,30,8.9,17
6292,Tony Hawk's Underground 2 Remix,83,49,8.0,34
6293,Too Human,65,80,7.0,458
6294,Top Gear Rally,78,12,7.6,5
6295,Top Gear RPM Tuning,45,10,7.5,4
6296,Top Gun,49,25,4.4,5
6297,Top Gun: Combat Zones,63,17,3.3,9
6298,Top Gun: Combat Zones,59,10,7.1,7
6299,Top Gun: Hard Lock,54,8,3.5,16
6300,Top Spin,89,44,8.2,31
6301,Top Spin,67,28,7.8,12
6302,Top Spin 2,75,52,6.8,25
6303,Top Spin 3,68,18,5.7,29
6304,Top Spin 3,75,36,7.5,20
6305,Top Spin 3,78,47,7.6,36
6306,Top Spin 4,82,37,7.7,55
6307,Top Spin 4,84,54,8.2,70
6308,Top Spin 4,54,8,7.4,7
6309,Torchlight,83,57,8.0,794
6310,Tork: Prehistoric Punk,62,21,6.2,6
6311,Tornado Outbreak,71,7,8.2,5
6312,Tornado Outbreak,69,15,7.6,8
6313,Tornado Outbreak,62,12,8.0,6
6314,Total Overdose: A Gunslinger's Tale in Mexico,71,36,9.0,25
6315,Total Overdose: A Gunslinger's Tale in Mexico,71,28,9.2,27
6316,Total War: Attila,80,66,7.3,520
6317,Total War: Rome II,76,71,4.2,3742
6318,Total War: Shogun 2,90,62,8.3,1180
6319,Total War: WARHAMMER,86,77,7.3,556
6320,Touch Detective,60,25,6.8,6
6321,TouchMaster,71,19,5.7,9
6322,Touch My Katamari,69,41,7.4,51
6323,Touch the Dead,56,31,5.6,5
6324,Touhou Genso Rondo: Bullet Ballet,55,19,4.7,34
6325,Toukiden: The Age of Demons,71,44,8.0,136
6326,Toukiden Kiwami,82,5,8.6,42
6327,Toukiden Kiwami,74,35,7.6,74
6328,Tour de France 2014,53,9,5.1,22
6329,Tournament of Legends,45,38,6.9,11
6330,Toy Shop,31,7,5.4,11
6331,Toy Soldiers: War Chest,62,19,7.7,61
6332,Toy Soldiers: War Chest,60,14,8.4,50
6333,Toy Story Mania!,49,15,6.6,13
6334,Toy Story Racer,76,8,8.7,9
6335,Trace Memory,70,51,8.1,42
6336,TrackMania: Build to Race,74,17,6.8,5
6337,TrackMania DS,75,38,6.9,12
6338,TrackMania Turbo,81,52,7.9,110
6339,TrackMania Turbo,76,12,7.7,27
6340,TrackMania Turbo,79,13,6.8,42
6341,Transformers,75,51,8.6,27
6342,Transformers: Cybertron Adventures,41,15,6.5,8
6343,Transformers: Dark of the Moon,57,41,5.6,27
6344,Transformers: Dark of the Moon,59,53,6.7,30
6345,Transformers: Devastation,77,50,7.5,160
6346,Transformers: Devastation,75,25,7.9,55
6347,Transformers: Devastation,74,9,7.6,56
6348,Transformers: Fall of Cybertron,79,52,8.3,160
6349,Transformers: Fall of Cybertron,77,32,8.2,87
6350,Transformers: Fall of Cybertron,78,13,7.9,121
6351,Transport Fever,70,11,7.0,28
6352,Transworld Snowboarding,74,14,9.2,14
6353,Transworld Surf,76,15,8.5,6
6354,Trapped Dead,50,14,4.7,57
6355,Trapt,60,36,7.9,14
6356,Trauma Center: New Blood,77,43,8.0,20
6357,Trauma Center: Second Opinion,80,49,8.0,47
6358,Trauma Center: Under the Knife,81,45,8.7,45
6359,Trauma Center: Under the Knife 2,79,29,8.5,11
6360,Trials Fusion,79,51,7.2,244
6361,Trials Fusion,80,28,7.1,158
6362,Trials Fusion,80,12,6.8,97
6363,Trigger Man,32,4,4.8,16
6364,Trine,80,50,8.2,488
6365,Trine 2,84,55,8.4,667
6366,TRINITY: Souls of Zill O'll,55,34,6.2,33
6367,Trinity Universe,62,25,7.2,28
6368,Trivial Pursuit,66,19,6.4,9
6369,Trivial Pursuit,66,13,7.1,7
6370,Trivial Pursuit unhinged,58,10,8.0,4
6371,TRON: Evolution,58,47,6.2,28
6372,TRON: Evolution,58,51,6.0,41
6373,TRON: Evolution,57,11,6.0,25
6374,Tron 2.0: Killer App,69,36,4.3,4
6375,Tropico 3,75,33,6.6,22
6376,Tropico 3,79,48,8.1,184
6377,Tropico 4,78,46,7.7,359
6378,Tropico 4: Modern Times,78,11,8.0,58
6379,Tropico 5,75,51,7.0,351
6380,Tropico 5,71,4,7.2,9
6381,Tropico 5,76,17,7.1,110
6382,True Crime: New York City,60,43,7.8,17
6383,True Crime: New York City,59,25,8.8,24
6384,True Crime: Streets of LA,77,39,8.0,94
6385,True Crime: Streets of LA,77,39,7.8,28
6386,True Crime: Streets of LA,77,29,7.3,29
6387,True Swing Golf,66,32,7.7,11
6388,Truth or Lies,28,6,5.2,6
6389,Turning Point: Fall of Liberty,43,44,6.8,87
6390,Turning Point: Fall of Liberty,42,28,5.5,33
6391,Turn It Around,39,11,4.5,4
6392,Turok,69,63,7.1,120
6393,Turok,67,38,6.0,39
6394,Turok,65,16,6.5,55
6395,Turok: Evolution,61,20,7.3,27
6396,Turok: Evolution,68,25,6.7,9
6397,Turok: Evolution,70,19,7.0,21
6398,Turok: Evolution,72,8,7.0,5
6399,TV Superstars,56,17,4.9,8
6400,Twin Strike: Operation Thunder,50,7,8.3,6
6401,Twisted Metal: Black,91,15,8.4,98
6402,Twisted Metal: Head On,79,45,8.2,38
6403,Two Worlds,50,44,5.5,182
6404,Two Worlds II,67,50,6.6,140
6405,Two Worlds II,70,28,7.0,65
6406,Two Worlds II,76,31,6.5,315
6407,Tycoon City: New York,67,30,8.3,4
6408,Ty the Tasmanian Tiger,70,14,8.8,60
6409,Ty the Tasmanian Tiger,69,12,8.7,15
6410,Ty the Tasmanian Tiger,68,13,8.5,11
6411,Ty the Tasmanian Tiger 2: Bush Rescue,71,24,8.2,22
6412,Ty the Tasmanian Tiger 2: Bush Rescue,70,20,8.6,11
6413,Ty the Tasmanian Tiger 2: Bush Rescue,69,29,8.8,4
6414,Ty the Tasmanian Tiger 3: Night of the Quinkan,68,13,8.1,15
6415,Ty the Tasmanian Tiger 3: Night of the Quinkan,68,11,8.0,9
6416,uDraw Studio: Instant Artist,54,5,5.7,6
6417,UEFA Champions League 2006-2007,72,27,8.2,10
6418,UEFA Euro 2004: Portugal,76,21,6.4,18
6419,UEFA Euro 2004: Portugal,74,21,8.1,9
6420,UEFA Euro 2016,72,7,6.6,8
6421,UFC: Sudden Impact,54,29,7.7,7
6422,UFC: Tapout 2,66,14,7.3,4
6423,UFC 2009 Undisputed,83,68,7.9,51
6424,UFC 2009 Undisputed,84,58,8.1,47
6425,UFC Personal Trainer: The Ultimate Fitness System,70,36,6.5,15
6426,UFC Personal Trainer: The Ultimate Fitness System,65,8,2.4,5
6427,UFC Undisputed 2010,85,54,7.2,48
6428,UFC Undisputed 2010,84,70,6.7,80
6429,UFC Undisputed 2010,74,27,7.0,13
6430,UFC Undisputed 3,86,30,7.4,92
6431,UFC Undisputed 3,85,60,7.6,88
6432,Ultimate Band,59,17,5.5,4
6433,Ultimate Brain Games,80,9,8.3,7
6434,Ultimate Fighting Championship,53,6,7.4,16
6435,Ultimate Fighting Championship: Throwdown,68,19,8.0,8
6436,Ultimate Ghosts 'n Goblins,72,49,7.7,18
6437,Ultimate Marvel vs. Capcom 3,80,48,7.7,93
6438,Ultimate Marvel vs. Capcom 3,80,36,6.2,114
6439,Ultimate Marvel vs. Capcom 3,79,44,6.2,85
6440,Ultimate Mortal Kombat,73,26,8.6,22
6441,Ultimate NES Remix,69,16,7.6,32
6442,Ultimate Spider-Man,74,52,7.9,54
6443,Ultimate Spider-Man,77,53,7.4,20
6444,Ultimate Spider-Man,76,36,7.2,21
6445,Ultimate Spider-Man,62,4,7.3,12
6446,Ultimate Spider-Man,78,17,7.7,10
6447,Ultra Street Fighter IV,71,28,5.9,94
6448,Unchained Blades,61,8,7.5,15
6449,Unchained Blades,65,8,7.8,16
6450,Uncharted: Drake's Fortune,88,66,8.1,2306
6451,Uncharted: Golden Abyss,80,80,7.4,770
6452,Uncharted: The Nathan Drake Collection,86,78,8.1,1264
6453,Uncharted 2: Among Thieves,96,105,8.8,5187
6454,Uncharted 3: Drake's Deception,92,97,8.3,3712
6455,Uncharted 4: A Thief's End,93,113,7.9,7064
6456,Undead Knights,63,27,8.0,13
6457,Unit 13,71,60,7.5,169
6458,Universal Studios Theme Parks Adventure,39,11,2.9,11
6459,Universe at War: Earth Assault,66,44,8.3,57
6460,Unlimited Saga,45,26,3.0,29
6461,Unreal Championship,83,29,8.2,24
6462,Unreal II: The Awakening,64,27,5.3,20
6463,Unreal Tournament,77,23,6.8,13
6464,Unreal Tournament 2003,86,27,8.2,98
6465,Unreal Tournament 2004,93,48,8.9,537
6466,Unreal Tournament III,86,42,7.7,127
6467,Unreal Tournament III,83,41,8.0,523
6468,Unreal Tournament III,82,47,7.6,95
6469,Until Dawn,79,103,8.2,2161
6470,Until Dawn: Rush of Blood,72,49,8.0,68
6471,Untold Legends: Brotherhood of the Blade,68,51,7.6,58
6472,Untold Legends: Dark Kingdom,58,40,7.2,36
6473,Untold Legends: The Warriors Code,65,46,8.3,28
6474,Up,62,6,8.0,4
6475,Up,61,18,6.8,6
6476,Up,65,5,6.5,4
6477,Urban Chaos: Riot Response,73,35,7.8,24
6478,Urban Chaos: Riot Response,72,34,8.6,9
6479,Urban Reign,60,44,8.2,26
6480,Uru: Ages Beyond Myst,79,22,7.6,29
6481,Vagrant Story,92,19,8.3,129
6482,Valentino Rossi: The Game,75,19,8.0,50
6483,Valentino Rossi: The Game,74,5,8.1,7
6484,Valentino Rossi: The Game,72,4,6.2,14
6485,Valhalla Knights,53,29,6.3,15
6486,Valhalla Knights: Eldar Saga,35,17,6.7,19
6487,Valhalla Knights 2,50,13,5.4,13
6488,Valhalla Knights 3,48,19,6.8,56
6489,Valkyria Chronicles,86,60,8.6,433
6490,Valkyria Chronicles II,83,54,8.1,67
6491,Valkyrie Drive: Bhikkhuni,72,7,8.5,11
6492,Valkyrie Profile,81,8,8.8,37
6493,Valkyrie Profile: Covenant of the Plume,74,35,6.8,12
6494,Valkyrie Profile: Lenneth,80,39,8.4,57
6495,Valkyrie Profile 2: Silmeria,84,45,9.0,59
6496,Vampire Night,65,18,8.0,5
6497,Vampire Rain,38,45,2.9,44
6498,Vampire Rain: Altered Species,30,15,3.5,36
6499,Vanguard Bandits,62,5,7.4,15
6500,Van Helsing,64,41,8.5,19
6501,Van Helsing,33,11,6.3,6
6502,Van Helsing,63,32,7.6,8
6503,Vanquish,84,61,8.1,304
6504,Vanquish,84,70,8.4,182
6505,Velvet Assassin,56,46,7.1,55
6506,Venetica,61,17,6.8,51
6507,Venetica,42,14,7.3,18
6508,Venetica,47,14,6.5,6
6509,Vexx,63,20,7.6,11
6510,Vexx,70,21,8.5,10
6511,Vexx,71,22,7.3,6
6512,Victorious Boxers: Ippo's Road to Glory,75,15,8.0,10
6513,Victorious Boxers: Revolution,59,26,5.4,8
6514,Vietcong,74,22,8.7,76
6515,Vietcong: Purple Haze,48,11,4.3,6
6516,Vietcong: Purple Haze,57,32,8.4,11
6517,Viewtiful Joe,93,52,8.3,115
6518,Viewtiful Joe,90,34,8.5,35
6519,Viewtiful Joe: Red Hot Rumble,62,27,6.9,8
6520,Viewtiful Joe: Red Hot Rumble,63,24,6.3,6
6521,Viewtiful Joe 2,86,39,8.3,19
6522,Viewtiful Joe 2,85,29,7.7,17
6523,Viking: Battle for Asgard,68,67,8.0,88
6524,Viking: Battle for Asgard,65,38,7.4,32
6525,Virtua Fighter 4,94,36,8.0,84
6526,Virtua Fighter 4: Evolution,93,30,9.0,48
6527,Virtua Fighter 5,85,47,7.4,67
6528,Virtua Fighter 5 Online,89,36,7.6,62
6529,Virtua Striker 2002,58,20,6.0,5
6530,Virtua Tennis 2009,70,34,6.3,21
6531,Virtua Tennis 2009,73,33,7.7,21
6532,Virtua Tennis 2009,70,43,6.2,15
6533,Virtua Tennis 3,80,35,7.9,32
6534,Virtua Tennis 3,79,17,7.7,13
6535,Virtua Tennis 3,80,34,6.8,26
6536,Virtua Tennis 4,69,49,6.6,28
6537,Virtua Tennis 4,70,37,6.2,12
6538,Virtua Tennis 4,65,15,7.5,4
6539,Virtua Tennis 4,66,5,7.3,43
6540,Viva Pinata,84,65,8.0,131
6541,Viva Pinata,78,20,7.8,20
6542,Viva Pinata: Party Animals,56,42,6.2,18
6543,Viva Pinata: Pocket Paradise,82,34,7.1,15
6544,Viva Pinata: Trouble in Paradise,82,64,7.9,61
6545,Voodoo Vince,73,38,8.4,22
6546,V-Rally 3,82,10,7.4,14
6547,Wade Hixton's Counter Punch,78,13,9.5,4
6548,Wakeboarding Unleashed Featuring Shaun Murray,83,23,9.0,12
6549,Wakeboarding Unleashed Featuring Shaun Murray,80,23,8.8,9
6550,Wall-E,51,18,3.6,8
6551,Wall-E,67,8,8.4,9
6552,Wall-E,50,32,6.3,6
6553,Wall-E,51,24,5.0,7
6554,Wall-E,58,6,6.8,17
6555,Wanted: Weapons of Fate,62,61,7.5,26
6556,Wanted: Weapons of Fate,61,56,7.1,25
6557,Warcraft III: Reign of Chaos,92,40,9.1,1023
6558,Warcraft III: The Frozen Throne,88,23,9.0,713
6559,War for the Overworld,65,14,7.7,90
6560,Warhammer: Battle For Atluma,55,8,7.4,8
6561,Warhammer: Battle March,55,30,6.7,20
6562,Warhammer: Mark of Chaos,73,32,7.4,57
6563,"Warhammer 40,000: Dawn of War",86,51,8.8,295
6564,"Warhammer 40,000: Dawn of War II",85,67,8.1,1502
6565,"Warhammer 40,000: Dawn of War II - Retribution",80,52,7.8,235
6566,"Warhammer 40,000: Fire Warrior",64,23,8.3,63
